,election_year,election_round,place_(zz_=_exterior),municipality_code,municipality_name,office,party_initials,party_number,party_name,number_of_votes
432,2006,1,ZZ,98329,PANAMA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,216
433,2006,1,ZZ,98329,PANAMA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,304
434,2006,2,ZZ,98329,PANAMA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,336
435,2006,1,ZZ,98329,PANAMA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,6
436,2006,1,ZZ,98329,PANAMA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,9
437,2006,1,ZZ,98329,PANAMA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,3
438,2006,1,ZZ,11444,PARAGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1984
439,2006,2,ZZ,11444,PARAGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,2292
440,2006,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2736
441,2006,2,ZZ,11444,PARAGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2936
442,2006,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,59
443,2006,1,ZZ,11444,PARAGUAI,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,29
444,2006,1,ZZ,11444,PARAGUAI,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,9
445,2006,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,2
446,2006,2,ZZ,11460,PERU,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,528
447,2006,1,ZZ,11460,PERU,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,516
448,2006,2,ZZ,11460,PERU,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,656
449,2006,1,ZZ,11460,PERU,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,576
450,2006,1,ZZ,11460,PERU,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,21
451,2006,1,ZZ,11460,PERU,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,10
452,2006,1,ZZ,11460,PERU,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,5
453,2006,1,ZZ,11460,PERU,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,1
454,2006,2,ZZ,11487,POLONIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,48
455,2006,1,ZZ,11487,POLONIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,52
456,2006,2,ZZ,11487,POLONIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,92
457,2006,1,ZZ,11487,POLONIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,112
458,2006,1,ZZ,11487,POLONIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,3
459,2006,1,ZZ,11509,PORTUGAL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,7148
460,2006,2,ZZ,11509,PORTUGAL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,8028
461,2006,2,ZZ,11509,PORTUGAL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6892
462,2006,1,ZZ,11509,PORTUGAL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5244
463,2006,1,ZZ,11509,PORTUGAL,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,304
464,2006,1,ZZ,11509,PORTUGAL,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,96
465,2006,1,ZZ,11509,PORTUGAL,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,75
466,2006,1,ZZ,11509,PORTUGAL,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,22
467,2006,1,ZZ,11509,PORTUGAL,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,13
468,2006,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,196
469,2006,2,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,192
470,2006,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,52
471,2006,2,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,96
472,2006,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,2
473,2006,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,1
474,2006,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,1
475,2006,2,ZZ,98647,ROMENIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,40
476,2006,1,ZZ,98647,ROMENIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,32
477,2006,2,ZZ,98647,ROMENIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,56
478,2006,1,ZZ,98647,ROMENIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,52
479,2006,1,ZZ,98647,ROMENIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
480,2006,1,ZZ,98647,ROMENIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,5
481,2006,1,ZZ,98760,RUSSIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,40
482,2006,2,ZZ,98760,RUSSIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,52
483,2006,1,ZZ,98760,RUSSIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,104
484,2006,2,ZZ,98760,RUSSIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,100
485,2006,1,ZZ,98760,RUSSIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,6
486,2006,1,ZZ,98760,RUSSIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,4
487,2006,1,ZZ,98248,SENEGAL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,60
488,2006,2,ZZ,98248,SENEGAL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,64
489,2006,2,ZZ,98248,SENEGAL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,36
490,2006,1,ZZ,98248,SENEGAL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,12
491,2006,1,ZZ,98248,SENEGAL,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,1
492,2006,2,ZZ,98221,SIRIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,116
493,2006,1,ZZ,98221,SIRIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,100
494,2006,2,ZZ,98221,SIRIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,40
495,2006,1,ZZ,98221,SIRIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
496,2006,1,ZZ,98221,SIRIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
497,2006,1,ZZ,98221,SIRIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,2
498,2006,1,ZZ,98221,SIRIA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,7
499,2006,1,ZZ,98221,SIRIA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,3
500,2006,2,ZZ,98744,SUECIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,696
501,2006,1,ZZ,98744,SUECIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,688
502,2006,2,ZZ,98744,SUECIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,644
503,2006,1,ZZ,98744,SUECIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,592
504,2006,1,ZZ,98744,SUECIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,30
505,2006,1,ZZ,98744,SUECIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,18
506,2006,1,ZZ,98744,SUECIA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,9
507,2006,1,ZZ,98744,SUECIA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,1
508,2006,1,ZZ,98744,SUECIA,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,3
509,2006,1,ZZ,11525,SUICA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1576
510,2006,2,ZZ,11525,SUICA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1832
511,2006,1,ZZ,11525,SUICA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1664
512,2006,2,ZZ,11525,SUICA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2088
513,2006,1,ZZ,11525,SUICA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,99
514,2006,1,ZZ,11525,SUICA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,31
515,2006,1,ZZ,11525,SUICA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,14
516,2006,1,ZZ,11525,SUICA,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,4
517,2006,1,ZZ,11525,SUICA,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,2
518,2006,2,ZZ,11541,SURINAME,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,172
519,2006,1,ZZ,11541,SURINAME,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,156
520,2006,1,ZZ,11541,SURINAME,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,120
521,2006,2,ZZ,11541,SURINAME,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,132
522,2006,1,ZZ,11541,SURINAME,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,10
523,2006,1,ZZ,11541,SURINAME,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,3
524,2006,2,ZZ,98205,TAILANDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,20
525,2006,1,ZZ,98205,TAILANDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,24
526,2006,2,ZZ,98205,TAILANDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,36
527,2006,1,ZZ,98205,TAILANDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,24
528,2006,1,ZZ,98205,TAILANDIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,3
529,2006,1,ZZ,2828,TAIWAN,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,36
530,2006,2,ZZ,2828,TAIWAN,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,28
531,2006,1,ZZ,2828,TAIWAN,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,92
532,2006,2,ZZ,2828,TAIWAN,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,124
533,2006,1,ZZ,2828,TAIWAN,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
534,2006,1,ZZ,2828,TAIWAN,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,3
535,2006,1,ZZ,2828,TAIWAN,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,1
536,2006,1,ZZ,2828,TAIWAN,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,2
537,2006,2,ZZ,98124,TUNISIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,24
538,2006,1,ZZ,98124,TUNISIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,20
539,2006,1,ZZ,98124,TUNISIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,24
540,2006,2,ZZ,98124,TUNISIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,32
541,2006,1,ZZ,98124,TUNISIA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,1
542,2006,1,ZZ,98124,TUNISIA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,1
543,2006,1,ZZ,11568,URUGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1300
544,2006,2,ZZ,11568,URUGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1516
545,2006,1,ZZ,11568,URUGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1060
546,2006,2,ZZ,11568,URUGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1288
547,2006,1,ZZ,11568,URUGUAI,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,48
548,2006,1,ZZ,11568,URUGUAI,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,29
549,2006,1,ZZ,11568,URUGUAI,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,14
550,2006,1,ZZ,11568,URUGUAI,PRESIDENTE,PSDC,27,PARTIDO SOCIAL DEMOCRATA CRISTAO,14
551,2006,1,ZZ,11568,URUGUAI,PRESIDENTE,PSL,17,PARTIDO SOCIAL LIBERAL,7
552,2006,1,ZZ,11584,VENEZUELA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,356
553,2006,2,ZZ,11584,VENEZUELA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,328
554,2006,1,ZZ,11584,VENEZUELA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,496
555,2006,2,ZZ,11584,VENEZUELA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,488
556,2006,1,ZZ,11584,VENEZUELA,PRESIDENTE,PSOL,50,PARTIDO SOCIALISMO E LIBERDADE,16
557,2006,1,ZZ,11584,VENEZUELA,PRESIDENTE,PDT,12,PARTIDO DEMOCRATICO TRABALHISTA,4
558,2006,1,ZZ,11584,VENEZUELA,PRESIDENTE,PRP,44,PARTIDO REPUBLICANO PROGRESSISTA,1
