Election Year,Election Round,Place (ZZ = Exterior),Municipality Code,Municipality Name,Office,Party Initials,Party Number,Party Name,Number of Votes
2002,1,ZZ,11363,ITALIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,572
2002,2,ZZ,11363,ITALIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,640
2002,1,ZZ,11363,ITALIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,7
2002,1,ZZ,11363,ITALIA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,10
2002,1,ZZ,11380,JAPAO,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,4
2002,1,ZZ,11380,JAPAO,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,14
2002,1,ZZ,11380,JAPAO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,100
2002,2,ZZ,11380,JAPAO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,105
2002,1,ZZ,11380,JAPAO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,75
2002,2,ZZ,11380,JAPAO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,78
2002,1,ZZ,11380,JAPAO,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
2002,1,ZZ,11380,JAPAO,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,1
2002,1,ZZ,11380,JAPAO,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,5
2002,1,ZZ,11380,JAPAO,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,12
2002,2,ZZ,11380,JAPAO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,53
2002,1,ZZ,11380,JAPAO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,38
2002,1,ZZ,11380,JAPAO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,24
2002,2,ZZ,11380,JAPAO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,21
2002,1,ZZ,29181,JORDANIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,3
2002,1,ZZ,29181,JORDANIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,12
2002,1,ZZ,29181,JORDANIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
2002,2,ZZ,29181,JORDANIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26
2002,1,ZZ,29181,JORDANIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,55
2002,2,ZZ,29181,JORDANIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,70
2002,1,ZZ,29181,JORDANIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
2002,1,ZZ,29181,JORDANIA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,6
2002,1,ZZ,29165,KENIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,7
2002,1,ZZ,29165,KENIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,1
2002,1,ZZ,29165,KENIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,8
2002,2,ZZ,29165,KENIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,14
2002,1,ZZ,29165,KENIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,23
2002,2,ZZ,29165,KENIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,26
2002,1,ZZ,11401,LIBANO,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,7
2002,1,ZZ,11401,LIBANO,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,15
2002,2,ZZ,11401,LIBANO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,87
2002,1,ZZ,11401,LIBANO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,63
2002,2,ZZ,11401,LIBANO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,114
2002,1,ZZ,11401,LIBANO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,98
2002,1,ZZ,11401,LIBANO,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
2002,1,ZZ,11401,LIBANO,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,3
2002,1,ZZ,29122,MARROCOS,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,3
2002,1,ZZ,29122,MARROCOS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,2
2002,2,ZZ,29122,MARROCOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
2002,1,ZZ,29122,MARROCOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
2002,2,ZZ,29122,MARROCOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,17
2002,1,ZZ,29122,MARROCOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,14
2002,1,ZZ,11428,MEXICO,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,3
2002,1,ZZ,11428,MEXICO,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,11
2002,2,ZZ,11428,MEXICO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,76
2002,1,ZZ,11428,MEXICO,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,69
2002,1,ZZ,11428,MEXICO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,57
2002,2,ZZ,11428,MEXICO,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,63
2002,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,16
2002,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,12
2002,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
2002,2,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
2002,2,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,56
2002,1,ZZ,29114,MOCAMBIQUE,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,43
2002,1,ZZ,98388,NICARAGUA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,17
2002,1,ZZ,98388,NICARAGUA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,2
2002,2,ZZ,98388,NICARAGUA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,34
2002,1,ZZ,98388,NICARAGUA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,23
2002,1,ZZ,98388,NICARAGUA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,40
2002,2,ZZ,98388,NICARAGUA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,35
2002,1,ZZ,98388,NICARAGUA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
2002,2,ZZ,98361,NIGERIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
2002,1,ZZ,98361,NIGERIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
2002,2,ZZ,98361,NIGERIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,9
2002,1,ZZ,98361,NIGERIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,8
2002,1,ZZ,98345,NORUEGA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,7
2002,1,ZZ,98345,NORUEGA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,7
2002,2,ZZ,98345,NORUEGA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,23
2002,1,ZZ,98345,NORUEGA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,20
2002,2,ZZ,98345,NORUEGA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,74
2002,1,ZZ,98345,NORUEGA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,76
2002,1,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,2
2002,2,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,5
2002,1,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
2002,2,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,19
2002,1,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,23
2002,1,ZZ,29050,NOVA ZELANDIA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,1
2002,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,16
2002,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,12
2002,2,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,81
2002,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,82
2002,2,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,146
2002,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,191
2002,1,ZZ,29009,PAISES BAIXOS,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
2002,1,ZZ,98329,PANAMA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,2
2002,1,ZZ,98329,PANAMA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,15
2002,1,ZZ,98329,PANAMA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,47
2002,2,ZZ,98329,PANAMA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,56
2002,1,ZZ,98329,PANAMA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,47
2002,2,ZZ,98329,PANAMA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,55
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,32
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,70
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,174
2002,2,ZZ,11444,PARAGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,238
2002,2,ZZ,11444,PARAGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,212
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,149
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,2
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,14
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,19
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28
2002,2,ZZ,11444,PARAGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,46
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,72
2002,2,ZZ,11444,PARAGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,73
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,3
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,8
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,8
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
2002,2,ZZ,11444,PARAGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,13
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,12
2002,2,ZZ,11444,PARAGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,15
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,1
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,4
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,12
2002,2,ZZ,11444,PARAGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,20
2002,2,ZZ,11444,PARAGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,39
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,25
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,4
2002,1,ZZ,11444,PARAGUAI,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,1
2002,1,ZZ,11460,PERU,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,9
2002,1,ZZ,11460,PERU,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,22
2002,1,ZZ,11460,PERU,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,83
2002,2,ZZ,11460,PERU,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,94
2002,2,ZZ,11460,PERU,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,77
2002,1,ZZ,11460,PERU,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,61
2002,1,ZZ,11460,PERU,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,3
2002,1,ZZ,11487,POLONIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,8
2002,1,ZZ,11487,POLONIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,3
2002,1,ZZ,11487,POLONIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,23
2002,2,ZZ,11487,POLONIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,27
2002,2,ZZ,11487,POLONIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,29
2002,1,ZZ,11487,POLONIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,28
2002,1,ZZ,11487,POLONIA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,1
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,229
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,308
2002,2,ZZ,11509,PORTUGAL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,822
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,613
2002,2,ZZ,11509,PORTUGAL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1689
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,1507
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,14
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,4
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,67
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,149
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,325
2002,2,ZZ,11509,PORTUGAL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,478
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,556
2002,2,ZZ,11509,PORTUGAL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,575
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,5
2002,1,ZZ,11509,PORTUGAL,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,2
2002,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,7
2002,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,15
2002,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,30
2002,2,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,43
2002,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,44
2002,2,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,52
2002,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
2002,1,ZZ,98280,REPUBLICA DOMINICANA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,1
2002,1,ZZ,98647,ROMENIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,7
2002,1,ZZ,98647,ROMENIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,4
2002,2,ZZ,98647,ROMENIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
2002,1,ZZ,98647,ROMENIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,4
2002,1,ZZ,98647,ROMENIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,4
2002,2,ZZ,98647,ROMENIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,12
2002,1,ZZ,98760,RUSSIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,12
2002,1,ZZ,98760,RUSSIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,5
2002,1,ZZ,98760,RUSSIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,10
2002,2,ZZ,98760,RUSSIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,19
2002,1,ZZ,98760,RUSSIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,26
2002,2,ZZ,98760,RUSSIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,29
2002,1,ZZ,98760,RUSSIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
2002,1,ZZ,98248,SENEGAL,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,43
2002,1,ZZ,98248,SENEGAL,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,2
2002,1,ZZ,98248,SENEGAL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
2002,2,ZZ,98248,SENEGAL,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,37
2002,2,ZZ,98248,SENEGAL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,29
2002,1,ZZ,98248,SENEGAL,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,14
2002,1,ZZ,98248,SENEGAL,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,2
2002,1,ZZ,98221,SIRIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,3
2002,1,ZZ,98221,SIRIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,2
2002,1,ZZ,98221,SIRIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,7
2002,2,ZZ,98221,SIRIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,14
2002,2,ZZ,98221,SIRIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,31
2002,1,ZZ,98221,SIRIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,27
2002,1,ZZ,98221,SIRIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
2002,1,ZZ,98744,SUECIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,29
2002,1,ZZ,98744,SUECIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,28
2002,2,ZZ,98744,SUECIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,103
2002,1,ZZ,98744,SUECIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,106
2002,1,ZZ,98744,SUECIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,188
2002,2,ZZ,98744,SUECIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,175
2002,1,ZZ,98744,SUECIA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,2
2002,1,ZZ,98744,SUECIA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,2
2002,1,ZZ,11525,SUICA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,69
2002,1,ZZ,11525,SUICA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,72
2002,1,ZZ,11525,SUICA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,229
2002,2,ZZ,11525,SUICA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,257
2002,1,ZZ,11525,SUICA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,395
2002,2,ZZ,11525,SUICA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,441
2002,1,ZZ,11525,SUICA,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,3
2002,1,ZZ,11525,SUICA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,3
2002,1,ZZ,11541,SURINAME,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,7
2002,1,ZZ,11541,SURINAME,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,16
2002,2,ZZ,11541,SURINAME,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,31
2002,1,ZZ,11541,SURINAME,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,14
2002,1,ZZ,11541,SURINAME,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,32
2002,2,ZZ,11541,SURINAME,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,41
2002,1,ZZ,11541,SURINAME,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,1
2002,1,ZZ,98205,TAILANDIA,PRESIDENTE,PSB,40,PARTIDO SOCIALISTA BRASILEIRO,2
2002,1,ZZ,98205,TAILANDIA,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,7
2002,2,ZZ,98205,TAILANDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,11
2002,1,ZZ,98205,TAILANDIA,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
2002,1,ZZ,98205,TAILANDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,15
2002,2,ZZ,98205,TAILANDIA,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,15
2002,1,ZZ,98205,TAILANDIA,PRESIDENTE,PCO,29,PARTIDO DA CAUSA OPERÁRIA,1
2002,1,ZZ,2828,TAIWAN,PRESIDENTE,PPS,23,PARTIDO POPULAR SOCIALISTA,9
2002,2,ZZ,2828,TAIWAN,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,35
2002,1,ZZ,2828,TAIWAN,PRESIDENTE,PSDB,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,31
2002,1,ZZ,2828,TAIWAN,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,2
2002,2,ZZ,2828,TAIWAN,PRESIDENTE,PT,13,PARTIDO DOS TRABALHADORES,6
2002,1,ZZ,2828,TAIWAN,PRESIDENTE,PSTU,16,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
