,election_year,election_round,place_(zz_=_exterior),municipality_code,municipality_name,office,party_number,party_initials,party_name,number_of_votes
585,2018,1,ZZ,11584,VENEZUELA,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
586,2018,1,ZZ,11541,SURINAME,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
587,2018,1,ZZ,29076,HONDURAS,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
588,2018,1,ZZ,11363,ITALIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,29
589,2018,1,ZZ,11401,LIBANO,Presidente,50,PSOL,Partido Socialismo e Liberdade,9
590,2018,1,ZZ,11100,ALEMANHA,Presidente,50,PSOL,Partido Socialismo e Liberdade,31
591,2018,1,ZZ,11363,ITALIA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,11
592,2018,1,ZZ,11444,PARAGUAI,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
593,2018,1,ZZ,11401,LIBANO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,5
594,2018,1,ZZ,29025,HONG KONG,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
595,2018,1,ZZ,11100,ALEMANHA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,12
596,2018,1,ZZ,11100,ALEMANHA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,5
597,2018,1,ZZ,98841,INGLATERRA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,14
598,2018,1,ZZ,30350,REPUBLICA CHECA,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
599,2018,1,ZZ,98760,RUSSIA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
600,2018,1,ZZ,98280,REPUBLICA DOMINICANA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
601,2018,1,ZZ,11142,ARGENTINA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
602,2018,1,ZZ,11428,MEXICO,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,1
603,2018,1,ZZ,11142,ARGENTINA,Presidente,50,PSOL,Partido Socialismo e Liberdade,41
604,2018,1,ZZ,29009,PAISES BAIXOS,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,11
605,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,27,DC,Democracia Crista,2
606,2018,1,ZZ,11525,SUICA,Presidente,27,DC,Democracia Crista,2
607,2018,1,ZZ,98140,TRINIDAD TOBAGO,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
608,2018,1,ZZ,98965,ANGOLA,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
609,2018,1,ZZ,11100,ALEMANHA,Presidente,27,DC,Democracia Crista,3
610,2018,1,ZZ,30414,PALESTINA,Presidente,27,DC,Democracia Crista,3
611,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,27,DC,Democracia Crista,3
612,2018,2,ZZ,98540,CHINA,Presidente,17,PSL,Partido Social Liberal,27
613,2018,2,ZZ,98744,SUECIA,Presidente,17,PSL,Partido Social Liberal,421
614,2018,2,ZZ,11460,PERU,Presidente,17,PSL,Partido Social Liberal,429
615,2018,2,ZZ,11584,VENEZUELA,Presidente,17,PSL,Partido Social Liberal,360
616,2018,1,ZZ,29009,PAISES BAIXOS,Presidente,27,DC,Democracia Crista,1
617,2018,1,ZZ,11380,JAPAO,Presidente,27,DC,Democracia Crista,10
618,2018,1,ZZ,11444,PARAGUAI,Presidente,27,DC,Democracia Crista,2
619,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,27,DC,Democracia Crista,1
620,2018,1,ZZ,11509,PORTUGAL,Presidente,27,DC,Democracia Crista,5
621,2018,1,ZZ,98949,AUSTRIA,Presidente,27,DC,Democracia Crista,1
622,2018,2,ZZ,29238,HUNGRIA,Presidente,17,PSL,Partido Social Liberal,56
623,2018,1,ZZ,11142,ARGENTINA,Presidente,27,DC,Democracia Crista,11
624,2018,2,ZZ,98540,CHINA,Presidente,17,PSL,Partido Social Liberal,82
625,2018,2,ZZ,30414,PALESTINA,Presidente,17,PSL,Partido Social Liberal,51
626,2018,2,ZZ,98906,CANADA,Presidente,17,PSL,Partido Social Liberal,348
627,2018,2,ZZ,98647,ROMENIA,Presidente,17,PSL,Partido Social Liberal,14
628,2018,1,ZZ,11100,ALEMANHA,Presidente,19,PODE,Podemos,55
629,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,19,PODE,Podemos,30
630,2018,1,ZZ,29157,KUWAIT,Presidente,19,PODE,Podemos,6
631,2018,1,ZZ,11525,SUICA,Presidente,19,PODE,Podemos,23
632,2018,1,ZZ,11584,VENEZUELA,Presidente,19,PODE,Podemos,2
633,2018,2,ZZ,30350,REPUBLICA CHECA,Presidente,17,PSL,Partido Social Liberal,67
634,2018,2,ZZ,29068,NAMIBIA,Presidente,17,PSL,Partido Social Liberal,11
635,2018,2,ZZ,11509,PORTUGAL,Presidente,17,PSL,Partido Social Liberal,564
636,2018,1,ZZ,98485,DINAMARCA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,18
637,2018,1,ZZ,98744,SUECIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,48
638,2018,1,ZZ,98205,TAILANDIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,3
639,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,24
640,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,80
641,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,283
642,2018,1,ZZ,98540,CHINA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,13
643,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,95
644,2018,1,ZZ,98248,SENEGAL,Presidente,19,PODE,Podemos,2
645,2018,2,ZZ,11142,ARGENTINA,Presidente,17,PSL,Partido Social Liberal,1365
646,2018,2,ZZ,98108,TURQUIA,Presidente,17,PSL,Partido Social Liberal,8
647,2018,1,ZZ,98728,EMIRADOS ARABES,Presidente,19,PODE,Podemos,2
648,2018,2,ZZ,2828,TAIWAN,Presidente,17,PSL,Partido Social Liberal,178
649,2018,1,ZZ,98728,EMIRADOS ARABES,Presidente,45,PSDB,Partido da Social Democracia Brasileira,10
650,2018,1,ZZ,30414,PALESTINA,Presidente,19,PODE,Podemos,17
651,2018,1,ZZ,11347,ISRAEL,Presidente,19,PODE,Podemos,2
652,2018,1,ZZ,39209,ESLOVAKIA,Presidente,19,PODE,Podemos,2
653,2018,1,ZZ,11169,CHILE,Presidente,19,PODE,Podemos,12
654,2018,1,ZZ,11363,ITALIA,Presidente,19,PODE,Podemos,62
655,2018,1,ZZ,11100,ALEMANHA,Presidente,18,REDE,Rede Sustentabilidade,151
656,2018,1,ZZ,98540,CHINA,Presidente,18,REDE,Rede Sustentabilidade,3
657,2018,1,ZZ,98205,TAILANDIA,Presidente,18,REDE,Rede Sustentabilidade,3
658,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,18,REDE,Rede Sustentabilidade,36
659,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,19,PODE,Podemos,84
660,2018,1,ZZ,98469,EL SALVADOR,Presidente,19,PODE,Podemos,1
661,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,18,REDE,Rede Sustentabilidade,205
662,2018,1,ZZ,11568,URUGUAI,Presidente,18,REDE,Rede Sustentabilidade,14
663,2018,1,ZZ,11525,SUICA,Presidente,18,REDE,Rede Sustentabilidade,199
664,2018,1,ZZ,11509,PORTUGAL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,164
665,2018,1,ZZ,29645,TIMOR-LESTE,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
666,2018,1,ZZ,29068,NAMIBIA,Presidente,19,PODE,Podemos,1
667,2018,1,ZZ,11380,JAPAO,Presidente,19,PODE,Podemos,134
668,2018,1,ZZ,11509,PORTUGAL,Presidente,19,PODE,Podemos,48
669,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,51,PATRI,Patriota,9
670,2018,1,ZZ,11100,ALEMANHA,Presidente,51,PATRI,Patriota,31
671,2018,1,ZZ,11460,PERU,Presidente,51,PATRI,Patriota,2
672,2018,1,ZZ,11525,SUICA,Presidente,51,PATRI,Patriota,71
673,2018,1,ZZ,11584,VENEZUELA,Presidente,51,PATRI,Patriota,2
674,2018,1,ZZ,11380,JAPAO,Presidente,51,PATRI,Patriota,112
675,2018,1,ZZ,29025,HONG KONG,Presidente,45,PSDB,Partido da Social Democracia Brasileira,12
676,2018,1,ZZ,29378,SERVIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
677,2018,1,ZZ,98442,FILIPINAS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
678,2018,1,ZZ,98841,INGLATERRA,Presidente,19,PODE,Podemos,67
679,2018,1,ZZ,11142,ARGENTINA,Presidente,19,PODE,Podemos,3
680,2018,1,ZZ,29076,HONDURAS,Presidente,18,REDE,Rede Sustentabilidade,3
681,2018,1,ZZ,98647,ROMENIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
682,2018,1,ZZ,11428,MEXICO,Presidente,19,PODE,Podemos,8
683,2018,1,ZZ,29181,JORDANIA,Presidente,51,PATRI,Patriota,7
684,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,45,PSDB,Partido da Social Democracia Brasileira,86
685,2018,1,ZZ,29050,NOVA ZELANDIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,12
686,2018,1,ZZ,2828,TAIWAN,Presidente,19,PODE,Podemos,5
687,2018,1,ZZ,29068,NAMIBIA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,2
688,2018,1,ZZ,29033,IRLANDA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,22
689,2018,1,ZZ,11509,PORTUGAL,Presidente,18,REDE,Rede Sustentabilidade,208
690,2018,1,ZZ,98329,PANAMA,Presidente,18,REDE,Rede Sustentabilidade,8
691,2018,1,ZZ,11509,PORTUGAL,Presidente,45,PSDB,Partido da Social Democracia Brasileira,122
692,2018,1,ZZ,29130,MALASIA,Presidente,18,REDE,Rede Sustentabilidade,4
693,2018,1,ZZ,11169,CHILE,Presidente,18,REDE,Rede Sustentabilidade,41
694,2018,1,ZZ,11100,ALEMANHA,Presidente,18,REDE,Rede Sustentabilidade,161
695,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,18,REDE,Rede Sustentabilidade,108
696,2018,1,ZZ,29025,HONG KONG,Presidente,18,REDE,Rede Sustentabilidade,9
697,2018,1,ZZ,11444,PARAGUAI,Presidente,18,REDE,Rede Sustentabilidade,8
698,2018,1,ZZ,11827,GRECIA,Presidente,18,REDE,Rede Sustentabilidade,14
699,2018,1,ZZ,11800,BOLIVIA,Presidente,18,REDE,Rede Sustentabilidade,11
700,2018,1,ZZ,29025,HONG KONG,Presidente,51,PATRI,Patriota,3
701,2018,1,ZZ,29116,MOCAMBIQUE,Presidente,51,PATRI,Patriota,1
702,2018,1,ZZ,98345,NORUEGA,Presidente,51,PATRI,Patriota,1
703,2018,1,ZZ,98906,CANADA,Presidente,45,PSDB,Partido da Social Democracia Brasileira,102
704,2018,1,ZZ,11428,MEXICO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,37
705,2018,1,ZZ,98140,TRINIDAD TOBAGO,Presidente,45,PSDB,Partido da Social Democracia Brasileira,1
706,2018,1,ZZ,29050,NOVA ZELANDIA,Presidente,18,REDE,Rede Sustentabilidade,20
707,2018,1,ZZ,98108,TURQUIA,Presidente,18,REDE,Rede Sustentabilidade,4
708,2018,1,ZZ,0,NEPAL,Presidente,18,REDE,Rede Sustentabilidade,1
709,2018,1,ZZ,98825,INDIA,Presidente,18,REDE,Rede Sustentabilidade,2
710,2018,1,ZZ,11509,PORTUGAL,Presidente,51,PATRI,Patriota,14
711,2018,1,ZZ,11827,GRECIA,Presidente,51,PATRI,Patriota,2
712,2018,1,ZZ,98426,FINLANDIA,Presidente,18,REDE,Rede Sustentabilidade,23
713,2018,1,ZZ,98906,CANADA,Presidente,18,REDE,Rede Sustentabilidade,120
714,2018,1,ZZ,98000,GUATEMALA,Presidente,51,PATRI,Patriota,1
715,2018,1,ZZ,99317,ESTONIA,Presidente,18,REDE,Rede Sustentabilidade,1
716,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,18,REDE,Rede Sustentabilidade,145
717,2018,2,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,615
718,2018,2,ZZ,38962,TANZANIA,Presidente,13,PT,Partido dos Trabalhadores,7
719,2018,2,ZZ,11525,SUICA,Presidente,13,PT,Partido dos Trabalhadores,1835
720,2018,2,ZZ,11584,VENEZUELA,Presidente,13,PT,Partido dos Trabalhadores,67
721,2018,2,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,2105
722,2018,2,ZZ,98485,DINAMARCA,Presidente,13,PT,Partido dos Trabalhadores,420
723,2018,2,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,1028
724,2018,2,ZZ,98540,CHINA,Presidente,13,PT,Partido dos Trabalhadores,48
725,2018,2,ZZ,11380,JAPAO,Presidente,13,PT,Partido dos Trabalhadores,1417
726,2018,1,ZZ,11541,SURINAME,Presidente,12,PDT,Partido Democratico Trabalhista,45
727,2018,1,ZZ,11568,URUGUAI,Presidente,12,PDT,Partido Democratico Trabalhista,23
728,2018,1,ZZ,39102,OMA,Presidente,12,PDT,Partido Democratico Trabalhista,1
729,2018,2,ZZ,29181,JORDANIA,Presidente,13,PT,Partido dos Trabalhadores,231
730,2018,2,ZZ,98361,NIGERIA,Presidente,13,PT,Partido dos Trabalhadores,14
731,2018,1,ZZ,11444,PARAGUAI,Presidente,12,PDT,Partido Democratico Trabalhista,97
732,2018,1,ZZ,11584,VENEZUELA,Presidente,12,PDT,Partido Democratico Trabalhista,2
733,2018,1,ZZ,11800,BOLIVIA,Presidente,12,PDT,Partido Democratico Trabalhista,15
734,2018,1,ZZ,98728,EMIRADOS ARABES,Presidente,12,PDT,Partido Democratico Trabalhista,84
735,2018,2,ZZ,29246,HAITI,Presidente,13,PT,Partido dos Trabalhadores,9
736,2018,2,ZZ,98540,CHINA,Presidente,13,PT,Partido dos Trabalhadores,5
737,2018,1,ZZ,29122,MARROCOS,Presidente,12,PDT,Partido Democratico Trabalhista,9
738,2018,2,ZZ,11100,ALEMANHA,Presidente,13,PT,Partido dos Trabalhadores,1428
739,2018,2,ZZ,2800,VIETNA,Presidente,13,PT,Partido dos Trabalhadores,10
740,2018,2,ZZ,11444,PARAGUAI,Presidente,13,PT,Partido dos Trabalhadores,18
741,2018,2,ZZ,11347,ISRAEL,Presidente,13,PT,Partido dos Trabalhadores,115
742,2018,2,ZZ,98906,CANADA,Presidente,13,PT,Partido dos Trabalhadores,242
743,2018,2,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,1068
744,2018,2,ZZ,29130,MALASIA,Presidente,13,PT,Partido dos Trabalhadores,20
745,2018,2,ZZ,98507,COSTA RICA,Presidente,13,PT,Partido dos Trabalhadores,70
746,2018,2,ZZ,11827,GRECIA,Presidente,13,PT,Partido dos Trabalhadores,99
747,2018,2,ZZ,98280,REPUBLICA DOMINICANA,Presidente,13,PT,Partido dos Trabalhadores,49
748,2018,1,ZZ,11240,ESPANHA,Presidente,12,PDT,Partido Democratico Trabalhista,668
749,2018,1,ZZ,99287,ZAMBIA,Presidente,12,PDT,Partido Democratico Trabalhista,4
750,2018,2,ZZ,11266,ESTADOS UNIDOS,Presidente,13,PT,Partido dos Trabalhadores,1827
751,2018,2,ZZ,11800,BOLIVIA,Presidente,13,PT,Partido dos Trabalhadores,130
752,2018,2,ZZ,11142,ARGENTINA,Presidente,13,PT,Partido dos Trabalhadores,1566
753,2018,2,ZZ,39020,CROACIA,Presidente,13,PT,Partido dos Trabalhadores,5
754,2018,1,ZZ,11444,PARAGUAI,Presidente,12,PDT,Partido Democratico Trabalhista,6
755,2018,1,ZZ,29211,INDONESIA,Presidente,12,PDT,Partido Democratico Trabalhista,4
756,2018,1,ZZ,98329,PANAMA,Presidente,12,PDT,Partido Democratico Trabalhista,71
757,2018,2,ZZ,11509,PORTUGAL,Presidente,13,PT,Partido dos Trabalhadores,1674
758,2018,2,ZZ,98108,TURQUIA,Presidente,13,PT,Partido dos Trabalhadores,7
759,2018,2,ZZ,11126,ARABIA SAUDITA,Presidente,13,PT,Partido dos Trabalhadores,14
760,2018,2,ZZ,98838,NICARAGUA,Presidente,13,PT,Partido dos Trabalhadores,23
761,2018,1,ZZ,29009,PAISES BAIXOS,Presidente,12,PDT,Partido Democratico Trabalhista,595
762,2018,1,ZZ,11223,EQUADOR,Presidente,12,PDT,Partido Democratico Trabalhista,46
763,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,12,PDT,Partido Democratico Trabalhista,893
764,2018,1,ZZ,30350,REPUBLICA CHECA,Presidente,12,PDT,Partido Democratico Trabalhista,39
765,2018,1,ZZ,11568,URUGUAI,Presidente,13,PT,Partido dos Trabalhadores,3
766,2018,1,ZZ,11509,PORTUGAL,Presidente,12,PDT,Partido Democratico Trabalhista,777
767,2018,1,ZZ,11142,ARGENTINA,Presidente,12,PDT,Partido Democratico Trabalhista,52
768,2018,1,ZZ,2828,TAIWAN,Presidente,12,PDT,Partido Democratico Trabalhista,24
769,2018,1,ZZ,98000,GUATEMALA,Presidente,12,PDT,Partido Democratico Trabalhista,13
770,2018,1,ZZ,39322,CHIPRE,Presidente,13,PT,Partido dos Trabalhadores,3
771,2018,1,ZZ,11584,VENEZUELA,Presidente,13,PT,Partido dos Trabalhadores,6
772,2018,1,ZZ,11207,COREIA,Presidente,17,PSL,Partido Social Liberal,28
773,2018,1,ZZ,11100,ALEMANHA,Presidente,17,PSL,Partido Social Liberal,1069
774,2018,1,ZZ,98540,CHINA,Presidente,17,PSL,Partido Social Liberal,15
775,2018,1,ZZ,98485,DINAMARCA,Presidente,17,PSL,Partido Social Liberal,144
776,2018,1,ZZ,98744,SUECIA,Presidente,17,PSL,Partido Social Liberal,335
777,2018,1,ZZ,39102,OMA,Presidente,17,PSL,Partido Social Liberal,29
778,2018,1,ZZ,11525,SUICA,Presidente,17,PSL,Partido Social Liberal,1575
779,2018,1,ZZ,29874,REPUBLICA DEMOCRATICA DO CONGO,Presidente,17,PSL,Partido Social Liberal,12
780,2018,1,ZZ,98841,INGLATERRA,Presidente,13,PT,Partido dos Trabalhadores,1025
781,2018,1,ZZ,11487,POLONIA,Presidente,15,MDB,Movimento Democratico Brasileiro,1
782,2018,1,ZZ,11401,LIBANO,Presidente,13,PT,Partido dos Trabalhadores,802
783,2018,1,ZZ,98426,FINLANDIA,Presidente,13,PT,Partido dos Trabalhadores,45
784,2018,1,ZZ,98838,NICARAGUA,Presidente,13,PT,Partido dos Trabalhadores,9
785,2018,1,ZZ,11126,ARABIA SAUDITA,Presidente,13,PT,Partido dos Trabalhadores,9
786,2018,1,ZZ,98981,AUSTRALIA,Presidente,13,PT,Partido dos Trabalhadores,153
787,2018,1,ZZ,11444,PARAGUAI,Presidente,13,PT,Partido dos Trabalhadores,34
788,2018,1,ZZ,98604,CABO VERDE,Presidente,13,PT,Partido dos Trabalhadores,18
789,2018,1,ZZ,98906,CANADA,Presidente,15,MDB,Movimento Democratico Brasileiro,18
790,2018,1,ZZ,29025,HONG KONG,Presidente,13,PT,Partido dos Trabalhadores,13
791,2018,1,ZZ,99317,ESTONIA,Presidente,13,PT,Partido dos Trabalhadores,9
792,2018,1,ZZ,11428,MEXICO,Presidente,13,PT,Partido dos Trabalhadores,134
793,2018,1,ZZ,2828,TAIWAN,Presidente,15,MDB,Movimento Democratico Brasileiro,4
794,2018,1,ZZ,98523,CINGAPURA,Presidente,17,PSL,Partido Social Liberal,120
795,2018,1,ZZ,29238,HUNGRIA,Presidente,17,PSL,Partido Social Liberal,54
796,2018,1,ZZ,11347,ISRAEL,Presidente,17,PSL,Partido Social Liberal,352
797,2018,1,ZZ,98442,FILIPINAS,Presidente,17,PSL,Partido Social Liberal,31
798,2018,1,ZZ,29211,INDONESIA,Presidente,17,PSL,Partido Social Liberal,21
799,2018,1,ZZ,98760,RUSSIA,Presidente,17,PSL,Partido Social Liberal,18
800,2018,1,ZZ,11827,GRECIA,Presidente,17,PSL,Partido Social Liberal,239
801,2018,1,ZZ,11100,ALEMANHA,Presidente,50,PSOL,Partido Socialismo e Liberdade,32
802,2018,1,ZZ,11380,JAPAO,Presidente,50,PSOL,Partido Socialismo e Liberdade,47
803,2018,1,ZZ,11380,JAPAO,Presidente,50,PSOL,Partido Socialismo e Liberdade,34
804,2018,1,ZZ,39020,CROACIA,Presidente,17,PSL,Partido Social Liberal,8
805,2018,1,ZZ,29165,KENIA,Presidente,17,PSL,Partido Social Liberal,10
806,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,54,PPL,Partido Patria Livre,1
807,2018,1,ZZ,98981,AUSTRALIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,18
808,2018,1,ZZ,98329,PANAMA,Presidente,50,PSOL,Partido Socialismo e Liberdade,4
809,2018,1,ZZ,30414,PALESTINA,Presidente,54,PPL,Partido Patria Livre,1
810,2018,1,ZZ,11240,ESPANHA,Presidente,54,PPL,Partido Patria Livre,3
811,2018,1,ZZ,99287,ZAMBIA,Presidente,54,PPL,Partido Patria Livre,1
812,2018,1,ZZ,29033,IRLANDA,Presidente,50,PSOL,Partido Socialismo e Liberdade,22
813,2018,1,ZZ,11223,EQUADOR,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
814,2018,1,ZZ,11380,JAPAO,Presidente,54,PPL,Partido Patria Livre,13
815,2018,1,ZZ,29033,IRLANDA,Presidente,54,PPL,Partido Patria Livre,2
816,2018,1,ZZ,29009,PAISES BAIXOS,Presidente,54,PPL,Partido Patria Livre,1
817,2018,1,ZZ,98841,INGLATERRA,Presidente,54,PPL,Partido Patria Livre,6
818,2018,1,ZZ,11444,PARAGUAI,Presidente,54,PPL,Partido Patria Livre,2
819,2018,1,ZZ,11568,URUGUAI,Presidente,54,PPL,Partido Patria Livre,3
820,2018,1,ZZ,11444,PARAGUAI,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
821,2018,1,ZZ,11282,FRANCA,Presidente,54,PPL,Partido Patria Livre,3
822,2018,1,ZZ,29653,CATAR,Presidente,50,PSOL,Partido Socialismo e Liberdade,1
823,2018,1,ZZ,98906,CANADA,Presidente,54,PPL,Partido Patria Livre,7
824,2018,1,ZZ,11827,GRECIA,Presidente,54,PPL,Partido Patria Livre,2
825,2018,1,ZZ,11142,ARGENTINA,Presidente,54,PPL,Partido Patria Livre,3
826,2018,1,ZZ,11320,GUIANA FRANCESA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,6
827,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,19,PODE,Podemos,75
828,2018,1,ZZ,11541,SURINAME,Presidente,19,PODE,Podemos,12
829,2018,1,ZZ,11568,URUGUAI,Presidente,19,PODE,Podemos,5
830,2018,1,ZZ,11525,SUICA,Presidente,19,PODE,Podemos,62
831,2018,1,ZZ,29181,JORDANIA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,6
832,2018,2,ZZ,11266,ESTADOS UNIDOS,Presidente,17,PSL,Partido Social Liberal,2663
833,2018,2,ZZ,11100,ALEMANHA,Presidente,17,PSL,Partido Social Liberal,1276
834,2018,2,ZZ,98582,COSTA DO MARFIM,Presidente,17,PSL,Partido Social Liberal,10
835,2018,2,ZZ,11380,JAPAO,Presidente,17,PSL,Partido Social Liberal,10538
836,2018,1,ZZ,11568,URUGUAI,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,5
837,2018,1,ZZ,29181,JORDANIA,Presidente,19,PODE,Podemos,6
838,2018,1,ZZ,11568,URUGUAI,Presidente,19,PODE,Podemos,13
839,2018,1,ZZ,11509,PORTUGAL,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,8
840,2018,1,ZZ,98485,DINAMARCA,Presidente,12,PDT,Partido Democratico Trabalhista,224
841,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,12,PDT,Partido Democratico Trabalhista,261
842,2018,1,ZZ,11266,ESTADOS UNIDOS,Presidente,12,PDT,Partido Democratico Trabalhista,463
843,2018,1,ZZ,11525,SUICA,Presidente,12,PDT,Partido Democratico Trabalhista,814
844,2018,1,ZZ,11525,SUICA,Presidente,12,PDT,Partido Democratico Trabalhista,541
845,2018,1,ZZ,98922,BELGICA,Presidente,12,PDT,Partido Democratico Trabalhista,367
846,2018,1,ZZ,11380,JAPAO,Presidente,12,PDT,Partido Democratico Trabalhista,923
847,2018,2,ZZ,98787,AFRICA DO SUL,Presidente,17,PSL,Partido Social Liberal,64
848,2018,1,ZZ,11444,PARAGUAI,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,3
849,2018,1,ZZ,98981,AUSTRALIA,Presidente,19,PODE,Podemos,21
850,2018,1,ZZ,11800,BOLIVIA,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,2
851,2018,1,ZZ,11240,ESPANHA,Presidente,19,PODE,Podemos,59
852,2018,1,ZZ,39322,CHIPRE,Presidente,12,PDT,Partido Democratico Trabalhista,6
853,2018,1,ZZ,98787,AFRICA DO SUL,Presidente,12,PDT,Partido Democratico Trabalhista,35
854,2018,1,ZZ,11827,GRECIA,Presidente,19,PODE,Podemos,10
855,2018,1,ZZ,29076,HONDURAS,Presidente,12,PDT,Partido Democratico Trabalhista,13
856,2018,2,ZZ,29645,TIMOR-LESTE,Presidente,17,PSL,Partido Social Liberal,27
857,2018,1,ZZ,11509,PORTUGAL,Presidente,16,PSTU,Partido Socialista dos Trabalhadores Unificado,14
858,2018,2,ZZ,98507,COSTA RICA,Presidente,17,PSL,Partido Social Liberal,188
859,2018,1,ZZ,11185,COLOMBIA,Presidente,50,PSOL,Partido Socialismo e Liberdade,2
860,2018,1,ZZ,98906,CANADA,Presidente,19,PODE,Podemos,29
861,2018,1,ZZ,11444,PARAGUAI,Presidente,12,PDT,Partido Democratico Trabalhista,4
862,2018,1,ZZ,11347,ISRAEL,Presidente,12,PDT,Partido Democratico Trabalhista,66
863,2018,2,ZZ,39209,ESLOVAKIA,Presidente,17,PSL,Partido Social Liberal,26
864,2018,2,ZZ,11240,ESPANHA,Presidente,17,PSL,Partido Social Liberal,806
865,2018,2,ZZ,11169,CHILE,Presidente,17,PSL,Partido Social Liberal,923
866,2018,2,ZZ,11444,PARAGUAI,Presidente,17,PSL,Partido Social Liberal,93
867,2018,1,ZZ,11100,ALEMANHA,Presidente,12,PDT,Partido Democratico Trabalhista,966
868,2018,2,ZZ,29009,PAISES BAIXOS,Presidente,17,PSL,Partido Social Liberal,900
869,2018,2,ZZ,29033,IRLANDA,Presidente,17,PSL,Partido Social Liberal,437
870,2018,2,ZZ,98280,REPUBLICA DOMINICANA,Presidente,17,PSL,Partido Social Liberal,167
871,2018,1,ZZ,11380,JAPAO,Presidente,12,PDT,Partido Democratico Trabalhista,243
872,2018,1,ZZ,29033,IRLANDA,Presidente,12,PDT,Partido Democratico Trabalhista,369
873,2018,2,ZZ,11444,PARAGUAI,Presidente,17,PSL,Partido Social Liberal,2196
874,2018,2,ZZ,98906,CANADA,Presidente,17,PSL,Partido Social Liberal,3845
