Election Year,Place (ZZ = Exterior),Municipality Name,Municipality Code,Gender Code,Gender Description,Age Group Description,Educational Attainment Description,Quantity of Voters
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,21 A 24 ANOS,LÊ E ESCREVE,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,21 A 24 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,5
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,7
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,16
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,19
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,8
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,9
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,LÊ E ESCREVE,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,SUPERIOR COMPLETO,3
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,25 A 34 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,5
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,18
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,26
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,5
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,6
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,LÊ E ESCREVE,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,3
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,6
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,3
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,7
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,10
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,9
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,11
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,13
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,4
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,SUPERIOR COMPLETO,12
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,SUPERIOR COMPLETO,6
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,SUPERIOR INCOMPLETO,4
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,45 A 59 ANOS,SUPERIOR INCOMPLETO,4
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,FEMININO,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,18 A 20 ANOS,LÊ E ESCREVE,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,18 A 20 ANOS,LÊ E ESCREVE,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,8
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,5
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,6
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,21 A 24 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,5
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,8
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,11
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,18
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,8
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,8
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,LÊ E ESCREVE,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,SUPERIOR COMPLETO,3
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,4
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,8
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,13
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,11
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,19
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,11
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,7
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,SUPERIOR COMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,SUPERIOR COMPLETO,3
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,35 A 44 ANOS,SUPERIOR INCOMPLETO,5
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,11
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,6
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,16
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,16
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,5
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,8
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,16
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,6
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,SUPERIOR INCOMPLETO,3
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,45 A 59 ANOS,SUPERIOR INCOMPLETO,6
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,7
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,LÊ E ESCREVE,1
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,LÊ E ESCREVE,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,MITSUKAIDO-JAPA,30139,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,3
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,16 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,17 ANOS,ENSINO MÉDIO INCOMPLETO,3
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,14
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,3
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,18 A 20 ANOS,SUPERIOR INCOMPLETO,6
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,11
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,13
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,21 A 24 ANOS,LÊ E ESCREVE,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,21 A 24 ANOS,SUPERIOR COMPLETO,6
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,21 A 24 ANOS,SUPERIOR INCOMPLETO,23
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,7
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,10
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,60
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,32
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,25 A 34 ANOS,LÊ E ESCREVE,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,25 A 34 ANOS,SUPERIOR COMPLETO,40
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,25 A 34 ANOS,SUPERIOR INCOMPLETO,79
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,19
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,8
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,47
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,13
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,35 A 44 ANOS,SUPERIOR COMPLETO,61
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,35 A 44 ANOS,SUPERIOR INCOMPLETO,30
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,18
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,15
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,80
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,18
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,45 A 59 ANOS,LÊ E ESCREVE,2
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,45 A 59 ANOS,SUPERIOR COMPLETO,74
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,45 A 59 ANOS,SUPERIOR INCOMPLETO,32
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,15
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,7
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,33
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,60 A 69 ANOS,ENSINO MÉDIO INCOMPLETO,8
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,60 A 69 ANOS,LÊ E ESCREVE,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,60 A 69 ANOS,SUPERIOR COMPLETO,27
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,60 A 69 ANOS,SUPERIOR INCOMPLETO,8
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,10
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,70 A 79 ANOS,ENSINO MÉDIO COMPLETO,13
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,70 A 79 ANOS,ENSINO MÉDIO INCOMPLETO,4
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,70 A 79 ANOS,SUPERIOR COMPLETO,14
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,70 A 79 ANOS,SUPERIOR INCOMPLETO,6
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,5
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO MÉDIO COMPLETO,10
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,SUPERIOR A 79 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,SUPERIOR A 79 ANOS,LÊ E ESCREVE,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,FEMININO,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,2
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,16 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,17 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,18 A 20 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO COMPLETO,12
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,18 A 20 ANOS,ENSINO MÉDIO INCOMPLETO,22
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,18 A 20 ANOS,SUPERIOR INCOMPLETO,4
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO COMPLETO,33
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,21 A 24 ANOS,ENSINO MÉDIO INCOMPLETO,36
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,21 A 24 ANOS,SUPERIOR COMPLETO,4
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,21 A 24 ANOS,SUPERIOR INCOMPLETO,19
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,9
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO COMPLETO,60
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,25 A 34 ANOS,ENSINO MÉDIO INCOMPLETO,51
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,25 A 34 ANOS,LÊ E ESCREVE,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,25 A 34 ANOS,SUPERIOR COMPLETO,26
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,25 A 34 ANOS,SUPERIOR INCOMPLETO,40
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,8
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,7
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO COMPLETO,18
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,35 A 44 ANOS,ENSINO MÉDIO INCOMPLETO,7
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,35 A 44 ANOS,LÊ E ESCREVE,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,35 A 44 ANOS,SUPERIOR COMPLETO,22
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,35 A 44 ANOS,SUPERIOR INCOMPLETO,17
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,45 A 59 ANOS,ANALFABETO,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,7
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO COMPLETO,21
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,45 A 59 ANOS,ENSINO MÉDIO INCOMPLETO,3
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,45 A 59 ANOS,LÊ E ESCREVE,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,45 A 59 ANOS,SUPERIOR COMPLETO,50
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,45 A 59 ANOS,SUPERIOR INCOMPLETO,15
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO COMPLETO,16
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,60 A 69 ANOS,ENSINO MÉDIO INCOMPLETO,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,60 A 69 ANOS,LÊ E ESCREVE,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,60 A 69 ANOS,SUPERIOR COMPLETO,15
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,60 A 69 ANOS,SUPERIOR INCOMPLETO,5
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,5
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,70 A 79 ANOS,ENSINO MÉDIO COMPLETO,10
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,70 A 79 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,70 A 79 ANOS,SUPERIOR COMPLETO,9
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,70 A 79 ANOS,SUPERIOR INCOMPLETO,2
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO MÉDIO COMPLETO,5
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,SUPERIOR A 79 ANOS,ENSINO MÉDIO INCOMPLETO,2
2010,ZZ,MONTEVIDÉU-URUG,30147,1,MASCULINO,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,2
